home_team,away_team,Year,rank_diff,points_diff,home_win_rate,away_win_rate,home_recent_win_rate,away_recent_win_rate,h2h_home_wins,h2h_draws,h2h_away_wins,stage,home_appearances,away_appearances,home_champion_count,away_champion_count,home_final_appearances,away_final_appearances,target
IR Iran,USA,2022,4.0,-62.87000000000012,0.17647058823529413,0.22857142857142856,0.25,0.2,1,0,0,1,6,11,0,0,0,0,2
Wales,England,2022,14.0,-158.6500000000001,0.14285714285714285,0.4225352112676056,0.0,0.3125,0,0,0,1,2,16,0,1,0,1,2
Australia,Denmark,2022,28.0,-177.8499999999999,0.16666666666666666,0.4090909090909091,0.18181818181818182,0.2222222222222222,0,1,0,1,6,6,0,0,0,0,0
Tunisia,France,2022,26.0,-252.24,0.11764705882352941,0.5294117647058824,0.2,0.6470588235294118,0,0,0,1,6,16,0,2,0,3,0
Saudi Arabia,Mexico,2022,38.0,-207.11000000000013,0.2222222222222222,0.2711864406779661,0.4,0.35714285714285715,0,0,0,1,6,17,0,0,0,0,2
Poland,Argentina,2022,23.0,-225.2900000000002,0.4722222222222222,0.5301204819277109,0.4,0.6111111111111112,1,0,1,1,9,18,0,2,0,5,2
Canada,Morocco,2022,19.0,-88.5,0.0,0.16666666666666666,0.0,0.2,0,0,0,1,2,6,0,0,0,0,2
Croatia,Belgium,2022,10.0,-171.06999999999994,0.48,0.42,0.5,0.7857142857142857,0,0,0,1,6,14,0,0,1,0,1
Costa Rica,Germany,2022,20.0,-146.62000000000012,0.3,0.6036036036036037,0.3,0.631578947368421,0,0,1,1,6,20,0,4,0,8,2
Japan,Spain,2022,17.0,-155.68000000000006,0.2608695652173913,0.47692307692307695,0.3076923076923077,0.5625,0,0,0,1,7,16,0,1,0,1,0
Korea Republic,Portugal,2022,19.0,-146.26,0.16666666666666666,0.5,0.16666666666666666,0.38461538461538464,1,0,0,1,11,8,0,0,0,0,0
Ghana,Uruguay,2022,47.0,-245.71000000000004,0.35714285714285715,0.41379310344827586,0.3,0.5,0,1,0,1,4,14,0,2,0,2,2
Cameroon,Brazil,2022,42.0,-369.8599999999999,0.16,0.6756756756756757,0.0,0.5789473684210527,0,0,2,1,8,22,0,5,0,7,0
Serbia,Switzerland,2022,6.0,-72.30000000000018,0.375,0.3333333333333333,0.25,0.38461538461538464,1,0,1,1,13,12,0,0,0,0,2
Netherlands,USA,2022,-8.0,67.02999999999997,0.5471698113207547,0.25,0.7647058823529411,0.2727272727272727,0,0,0,2,11,11,0,0,3,0,0
Argentina,Australia,2022,-35.0,285.1600000000001,0.5357142857142857,0.21052631578947367,0.631578947368421,0.25,0,0,0,2,18,6,2,0,5,0,0
France,Poland,2022,-22.0,211.19000000000005,0.5217391304347826,0.4594594594594595,0.6111111111111112,0.3333333333333333,0,0,1,2,16,9,2,0,3,0,0
England,Senegal,2022,-13.0,144.08999999999992,0.4305555555555556,0.45454545454545453,0.35294117647058826,0.5,0,0,0,2,16,3,1,0,1,0,0
Japan,Croatia,2022,12.0,-86.10000000000014,0.2916666666666667,0.46153846153846156,0.35714285714285715,0.46153846153846156,0,1,1,2,7,6,0,0,0,1,1
Brazil,Korea Republic,2022,-27.0,311.0,0.6696428571428571,0.1891891891891892,0.55,0.23076923076923078,0,0,0,2,22,11,5,0,7,0,0
Morocco,Spain,2022,15.0,-151.72000000000003,0.21052631578947367,0.4696969696969697,0.3333333333333333,0.5294117647058824,0,1,0,2,6,16,0,1,0,1,1
Portugal,Switzerland,2022,-6.0,40.63999999999987,0.48484848484848486,0.35,0.35714285714285715,0.42857142857142855,0,0,0,2,8,12,0,0,0,0,0
Croatia,Brazil,2022,11.0,-195.65999999999985,0.4444444444444444,0.672566371681416,0.42857142857142855,0.5714285714285714,0,0,2,3,6,22,0,5,1,7,1
Netherlands,Argentina,2022,5.0,-79.37000000000012,0.5555555555555556,0.5411764705882353,0.7777777777777778,0.65,2,2,1,3,11,18,0,2,3,5,1
Morocco,Portugal,2022,13.0,-113.05999999999995,0.2,0.5,0.2857142857142857,0.4,1,0,1,3,6,8,0,0,0,0,0
England,France,2022,1.0,-31.309999999999945,0.4383561643835616,0.5285714285714286,0.3888888888888889,0.631578947368421,2,0,0,3,16,16,1,2,1,3,2
Argentina,Croatia,2022,-9.0,128.24,0.5348837209302325,0.42857142857142855,0.6190476190476191,0.4,1,0,1,4,18,6,2,0,5,1,0
France,Morocco,2022,-18.0,196.27999999999997,0.5352112676056338,0.23809523809523808,0.65,0.375,0,0,0,4,16,6,2,0,3,0,0
Croatia,Morocco,2022,-10.0,82.1400000000001,0.41379310344827586,0.22727272727272727,0.375,0.3333333333333333,0,1,0,5,6,6,0,0,1,0,0
Argentina,France,2022,-1.0,14.100000000000136,0.5402298850574713,0.5416666666666666,0.6363636363636364,0.6666666666666666,2,0,1,5,18,16,2,2,5,3,1
